Date,Close,High,Low,Open,Volume
,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
2010-01-04,1369.4388427734375,1400.5534263739598,1364.7606863427254,1381.3992435409227,534231
2010-01-05,1338.015380859375,1383.6501694622932,1332.851705404876,1380.0752592056447,1407407
2010-01-06,1290.1739501953125,1344.1500506537361,1288.7175013322797,1339.9131280975346,1571353
2010-01-07,1282.8035888671875,1310.7846043243783,1279.8906910911437,1295.7789893253787,901165
2010-01-08,1265.0174560546875,1292.0717178219743,1254.3810803409015,1287.83479534069,1294429
2010-01-11,1284.0833740234375,1290.7034979658165,1269.2984305521245,1272.8291633213933,478942
2010-01-12,1271.946533203125,1290.4828810152455,1266.6504338282334,1284.0834276039182,767986
2010-01-13,1261.133544921875,1279.449220202455,1245.2894255500037,1268.4156808768046,612474
2010-01-14,1248.8642578125,1273.9324813158694,1245.4659491679831,1270.18107785452,480493
2010-01-15,1247.62841796875,1273.6235006087481,1242.9502620632525,1244.5832042920526,723389
2010-01-18,1261.663330078125,1277.2427115861967,1241.9353802361982,1243.7007468036982,916180
2010-01-19,1252.7923583984375,1279.8906906102104,1247.3196576923842,1266.6504420866565,1009858
2010-01-20,1287.26123046875,1293.1310962439072,1254.2930291894827,1261.178002357994,1376326
2010-01-21,1282.318115234375,1306.3712342432457,1271.0639035880229,1275.4773199199255,1220211
2010-01-22,1274.991943359375,1286.0696626888987,1240.1701277130421,1271.0640454852532,650256
2010-01-25,1276.53662109375,1301.9579447417,1246.348893542563,1246.348893542563,851324
2010-01-27,1209.0994873046875,1277.2425870671063,1191.887164949602,1263.1196559039593,1180230
2010-01-28,1216.602294921875,1234.8737940209905,1202.2586929541544,1215.4547636646919,835498
2010-01-29,1226.4439697265625,1234.8736362906366,1175.7338695776468,1213.1596539429115,468949
2010-02-01,1234.8299560546875,1253.145637446056,1213.91040161348,1226.0472989210134,584347
2010-02-02,1212.4097900390625,1251.8656937109286,1200.449387235581,1251.8656937109286,573306
2010-02-03,1215.6754150390625,1222.4279629458508,1200.6256236536444,1204.8625460361739,594119
2010-02-04,1204.9949951171875,1222.5162351321956,1196.0357390643503,1209.275987098273,453970
2010-02-05,1199.478515625,1216.3819245923128,1165.3627800446438,1191.181269964209,471270
2010-02-08,1202.2586669921875,1225.8704420291704,1189.1507355852118,1213.7776178278723,555655
2010-02-09,1194.0496826171875,1212.8067003629758,1185.002179939807,1196.035719790271,491001
2010-02-10,1177.410888671875,1208.0399460212777,1172.4237081151452,1196.0354786343096,433681
2010-02-11,1197.2274169921875,1203.5386238449623,1174.0569814396167,1174.0569814396167,289022
2010-02-15,1179.2647705078125,1208.2168229433992,1174.0569180103275,1203.979900428635,288768
2010-02-16,1198.1102294921875,1209.6733598844316,1177.4995947177417,1182.530846737827,322869
2010-02-17,1218.323486328125,1224.1933511557343,1205.1274155930016,1209.2318062718807,371999
