Date,Close,High,Low,Open,Volume
,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS
2010-01-04,40.31862258911133,40.49357416511551,39.246639807024344,39.57109828222212,58460615
2010-01-05,41.29517364501953,41.657802926812536,40.623991065018686,40.623991065018686,81889733
2010-01-06,40.84666061401367,41.988624513864174,40.52538368485868,41.988624513864174,77150753
2010-01-07,41.33970260620117,41.5305618547054,40.722598592936485,41.027970333820065,80144960
2010-01-08,41.253822326660156,42.08405133906418,40.77349644671709,41.416050281561304,86063510
2010-01-11,41.25699234008789,41.72777604589248,41.04705152520953,41.35242067792414,69701832
2010-01-12,39.79694366455078,41.27290811009981,39.688791690319,40.811668902457036,71713280
2010-01-13,40.66852569580078,40.83075364942292,39.125761724769646,39.125761724769646,108267579
2010-01-14,41.20610427856445,41.42877128370852,40.81484624983766,41.01842656555504,69719623
2010-01-15,41.04387664794922,41.412866450623504,40.716236669355325,41.352427389700985,45054843
2010-01-18,40.557186126708984,40.843471157487144,40.12775730690717,40.843471157487144,62440445
2010-01-19,40.56673812866211,41.07251127552578,40.2072903457955,40.46176768919141,52644632
2010-01-20,41.58781814575195,41.823208749591835,40.5889956649906,40.5889956649906,83223827
2010-01-21,41.22520065307617,41.95681989302855,40.859389759464996,41.32062902808997,114584655
2010-01-22,39.73332214355469,40.78621812523071,39.25299883364317,40.78621812523071,92159151
2010-01-25,38.80130386352539,39.806486996873716,38.610447144902395,39.443857703128295,55929884
2010-01-27,35.60443878173828,38.53409905220133,35.19727816260933,38.16510926350272,114462197
2010-01-28,37.242637634277344,37.497114977215816,35.94480878928462,36.008426851384364,132070852
2010-01-29,36.20564651489258,36.96271291345882,35.098674408052126,36.77185618068007,121650868
2010-02-01,36.889549255371094,37.20446308910155,35.49628963518085,35.62670983357441,72603684
2010-02-02,36.472843170166016,37.82792937935158,36.304252142084025,37.21718586863086,96492646
2010-02-03,38.19692611694336,38.40050646144145,36.71459853454218,36.771856063647526,94742656
2010-02-04,36.752769470214844,37.916999025073125,36.51737883694737,37.916999025073125,73042031
2010-02-05,35.00324249267578,35.72214058083666,34.35432809143671,34.35432809143671,92254675
2010-02-08,33.96306610107422,36.00206098805491,33.597257840443156,34.99051739319292,149715255
2010-02-09,33.94397735595703,34.49428171564037,33.71812884184786,33.78174943316995,77117827
2010-02-10,33.2378044128418,34.6533294045212,33.037403123537274,34.09984352565776,72714050
2010-02-11,33.96943283081055,34.24935738722567,33.39049957375995,33.39049957375995,67435025
2010-02-15,34.347965240478516,34.640613391335556,33.75630585955756,34.195279359477865,76216833
2010-02-16,34.99687576293945,35.117751329199095,34.3575035471076,34.48156065262204,67436264
2010-02-17,37.175838470458984,37.299895603468094,34.67878811047715,34.67878811047715,100638356
2010-02-18,36.717777252197266,37.34442593702098,36.26926167352623,37.15356921951951,51247268
2010-02-19,35.67441940307617,36.415583056539994,35.40721849933071,36.135658542832296,79509359
2010-02-22,36.43785095214844,36.92453734141383,36.07204268577614,36.13566073945454,60442820
2010-02-23,36.61280059814453,36.92453284410468,35.95116018412808,36.078398823256975,59777684
2010-02-24,36.091129302978516,36.56827365372683,35.85255712760436,36.39014054394347,54013803
2010-02-25,36.21518325805664,36.51737601230145,35.629886986213435,36.199278108120666,45827281
2010-02-26,36.539642333984375,37.68160613724584,35.88118337980795,36.262899343150515,57457137
2010-03-02,38.73768615722656,38.85538020077777,36.97225512580176,36.97225512580176,70037812
2010-03-03,38.69314956665039,39.272082767061846,38.445035337902624,38.807664609847635,65223764
2010-03-04,39.287994384765625,39.48203266333923,38.368697442910396,38.80767099834024,76708795
2010-03-05,39.32298278808594,39.92100272421703,39.18938104496764,39.44385837229522,48593292
2010-03-08,39.5551872253418,39.95280577359431,39.237091877285934,39.67606279531301,45969692
2010-03-09,39.10666275024414,39.59334900550388,38.87127219554306,39.44384471007253,39470151
2010-03-10,38.947635650634766,39.42477752602448,38.3305289319221,39.192568395092486,37101522
2010-03-11,38.69951248168945,39.1257623804481,38.3241621232389,38.934905661544875,35099332
2010-03-12,38.651798248291016,39.05577990270079,38.40368401278318,38.80766566719296,42020594
2010-03-15,38.81084442138672,39.24663637427091,38.43549407812853,38.502293672313975,35664147
2010-03-16,39.901912689208984,40.14366638463737,38.696330846066424,38.86492187024723,46839187
2010-03-17,40.213645935058594,40.93890189828495,34.09984813067534,34.09984813067534,60062999
2010-03-18,40.66534423828125,40.82121166023833,40.08641101074867,40.39814330739332,42724073
2010-03-19,40.98662185668945,41.06614506521249,40.4840302880663,40.74804968385078,36154030
2010-03-22,40.01960754394531,40.95162795796112,39.8669216666693,40.47130464399114,40374830
2010-03-23,40.585819244384766,40.73214204100701,39.990980892153395,40.207284821230466,39673429
