Date,Close,High,Low,Open,Volume
,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
2010-01-04,203.21746826171875,203.7113738692837,199.04395984867375,200.79731872640812,1105496
2010-01-05,205.23013305664062,205.8845640428509,202.7729495428218,204.2299771745184,1422728
2010-01-06,207.72433471679688,208.5763097404942,203.7854349031301,205.46471077470926,2786040
2010-01-07,210.0580291748047,211.09523386801123,206.0820954357814,208.675099632397,4160024
2010-01-08,208.76150512695312,210.90999710709877,206.94640840928523,210.89765248392553,1489588
2010-01-11,209.5641326904297,212.79922330048635,207.9342502967966,211.39158937536567,1298008
2010-01-12,203.25448608398438,209.885177385482,202.50128310650226,209.56412670768148,2264860
2010-01-13,200.77264404296875,202.95817048590158,199.11805712301077,201.2665496863709,3080692
2010-01-14,203.587890625,207.50208640427869,200.69853990329275,202.84703223855212,2417604
2010-01-15,202.9705047607422,204.94612708688035,201.34060729799688,203.73605238299987,2505232
2010-01-18,210.3667449951172,212.02133183530725,200.08116951081948,200.7479451118278,2900712
2010-01-19,212.02133178710938,216.3306613316207,211.34221156032632,212.379416375792,4170248
2010-01-20,216.1454315185547,217.26906370926065,211.36690101538878,212.62635422733572,3121764
2010-01-21,208.5146026611328,215.34285400355506,206.45255269148169,215.34285400355506,2718928
2010-01-22,199.95770263671875,206.20560600778296,198.55006853923055,203.7360777921209,5009128
2010-01-25,192.1539764404297,198.7970130934181,191.20321414606082,198.5500602821219,3776552
2010-01-27,188.93124389648438,202.99520941229858,185.83198915176968,189.9067105085859,2550372
2010-01-28,192.84542846679688,196.19163556112446,190.19068612948732,190.82041269261447,3160804
2010-01-29,192.35153198242188,195.69773923447752,183.48592089267262,188.9188822111636,3923208
2010-02-01,193.84561157226562,196.93252170281065,188.9682935660045,189.70915199733528,2995868
2010-02-02,186.1653594970703,197.3152842812587,185.18990800974166,197.3152842812587,1648140
2010-02-03,192.52438354492188,193.73445821041093,184.96763441631333,184.96763441631333,2661184
2010-02-04,184.97998046875,192.62317217406326,184.05390752560547,192.3762193892247,1252688
2010-02-05,176.89230346679688,180.86825294653943,175.62050547658433,177.80603192318517,2428460
2010-02-08,182.26351928710938,184.83183455264748,176.1761415348614,179.7816465491712,2693544
2010-02-09,183.72052001953125,185.6590932746221,180.0779665874144,182.26349261756403,2165028
2010-02-10,179.64584350585938,185.70853261317808,178.49750678970113,185.11583977784383,1355536
2010-02-11,181.58441162109375,184.2021206445642,179.90513540333797,181.26337595888822,2215932
2010-02-15,179.70753479003906,198.5500282362031,179.0901528614439,198.5500282362031,873176
2010-02-16,182.6956787109375,183.47358606127423,179.49763693137936,180.76944988248792,950928
2010-02-17,187.251953125,188.6348827206731,182.9920174950544,183.1895767126074,2004720
2010-02-18,185.5727081298828,187.79528361200124,184.11568039581664,187.1902461606414,2230472
2010-02-19,180.27552795410156,184.15268958356512,179.04076406400497,184.15268958356512,1024616
2010-02-22,176.8552703857422,187.63475207607698,176.22552862826075,187.63475207607698,1134724
2010-02-23,174.23757934570312,178.7815177898617,173.38558900332268,176.32433393129995,3466060
2010-02-24,174.84259033203125,175.830401576845,171.7680248179878,171.7680248179878,1429912
2010-02-25,180.26321411132812,200.05647360577288,176.2996243618597,200.05647360577288,5061472
2010-02-26,183.7946319580078,187.28902030786261,179.33713667650935,182.2264876170475,2902088
2010-03-02,185.02938842773438,186.64692627964246,183.07845524668912,185.48624508608907,1624384
2010-03-03,187.4618682861328,189.38811222378374,184.8688638330829,186.4493678145393,1768200
2010-03-04,191.43780517578125,192.12926997088468,186.78273605632728,188.1780253442341,2538992
2010-03-05,198.01910400390625,198.7970113819133,191.43782068320562,192.62319115266135,4734320
2010-03-08,200.64913940429688,202.5012853064904,198.79699350210336,198.79699350210336,3179896
2010-03-09,195.95703125,201.09364606782785,194.41357637247953,201.09364606782785,1277324
2010-03-10,196.0064239501953,197.09300713546338,193.24054980740127,195.09269565220066,1435832
2010-03-11,192.3144989013672,195.58662360177567,191.4131151245862,195.06802873498316,1555036
2010-03-12,191.6600799560547,195.09273022585919,190.90687686024984,192.8701548182228,1609284
2010-03-15,187.52357482910156,193.4380965261591,186.69628910096222,193.28993089726265,2296812
2010-03-16,186.9803009033203,189.4004351003656,185.0170233140392,188.17801584116785,2907920
2010-03-17,188.3138427734375,191.63536073895003,187.68411618763145,188.1780217565463,3406556
2010-03-18,186.3135223388672,188.9188710757437,185.0417095306094,188.47435909953745,3538940
2010-03-19,184.44903564453125,187.46184747343437,183.41183096390495,187.46184747343437,2556328
