Date,Close,High,Low,Open,Volume
,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
2010-01-04,901.8199462890625,909.8011125966924,852.253008766041,853.3731774560721,322796
2010-01-05,920.4891357421875,924.129669350497,905.4603831009921,905.4603831009921,399360
2010-01-06,921.6094970703125,935.3314367285255,910.1278950202718,922.2629336205421,341762
2010-01-07,913.2549438476562,936.2648658836083,911.1546487846073,921.3294343241489,185302
2010-01-08,924.4097290039062,927.8635584735355,914.7950576499646,927.8635584735355,335191
2010-01-11,925.57666015625,939.0652327975251,922.3561964223035,933.3244036642229,240284
2010-01-12,919.0889892578125,938.131685057594,908.3074872572031,924.1297196089732,114835
2010-01-13,963.708740234375,968.0026540005517,906.4406608975864,915.7286437555846,242789
2010-01-14,974.536865234375,980.1376518161817,961.4683632101593,970.7562887123376,655019
2010-01-15,967.9558715820312,989.2856244477257,947.4663734208672,975.4703056402032,345312
2010-01-18,935.9848022460938,956.2409919210394,925.0632569398651,944.852714396375,522516
2010-01-19,932.9977416992188,941.8656542016125,922.5895900251702,938.1317963058677,219429
2010-01-20,912.4614868164062,948.8665998453984,907.6541221780469,928.7971144576206,86992
2010-01-21,882.4972534179688,914.7950983877139,870.922272240548,913.861634001604,177821
2010-01-22,851.9263305664062,877.4565598095027,833.7704360989228,877.3632361566285,168573
2010-01-25,845.4854125976562,852.2530297561801,826.116025557743,845.7187787065708,66982
2010-01-27,849.5925903320312,862.5210486284174,824.2023489342885,840.1179045081988,182223
2010-01-28,860.8410034179688,877.4566607045649,832.7904056062333,855.100173752421,321650
2010-01-29,868.121826171875,876.5230051348286,841.9848249537971,849.4525395875336,86068
2010-02-01,869.7088012695312,896.1258326496877,859.8140443495366,886.7911885595868,34440
2010-02-02,896.8259887695312,909.567801563567,872.7892786880163,874.6562076263864,100556
2010-02-03,907.0475463867188,919.4626139415552,886.7913535476928,919.4626139415552,72908
2010-02-04,898.0859985351562,908.1674587598361,892.391888978818,897.9926748929109,213394
2010-02-05,870.5022583007812,883.8975072942692,855.9868975506677,878.390044269551,63337
2010-02-08,867.9818725585938,877.4565592594046,854.3533147469894,870.9223082861963,57942
2010-02-09,893.2787475585938,896.1258025155068,859.2539595995042,868.1218711868972,67728
2010-02-10,919.2757568359375,924.0364596008249,894.3055833995312,896.1258504280426,153517
2010-02-11,934.3046264648438,937.1983435806616,912.9282669540708,916.4754206046654,164610
2010-02-15,933.651123046875,940.4654019090542,927.0234914891321,935.3313476058286,68387
2010-02-16,973.7901611328125,982.004694652192,929.7306804881971,942.7991840291958,943309
2010-02-17,977.7574462890625,989.3791488876199,963.4755063277385,984.8051495738697,499371
2010-02-18,956.8010864257812,977.7573183003722,950.3601587616452,977.7573183003722,202540
2010-02-19,958.99462890625,970.5228914608703,942.892368000274,956.8010103550941,111290
2010-02-22,966.8824462890625,982.0045236017128,940.4653588676099,982.0045236017128,114581
2010-02-23,956.6143798828125,970.8029934383636,949.4733543048812,966.8824884672567,544180
2010-02-24,954.7473754882812,966.135652545971,926.0433452314807,957.7344729586148,82751
2010-02-25,964.8287963867188,970.2895404238615,931.6908096599759,955.8675607939342,298315
2010-02-26,970.8497924804688,980.0909998116314,954.5141068627233,972.670002664291,422959
2010-03-02,1003.1474609375,1012.8087939239849,960.9082001770757,980.1375425070821,95622
2010-03-03,1007.9080200195312,1026.8106710085524,995.2129290585345,1026.8106710085524,192373
2010-03-04,1018.8296508789062,1026.8108168986612,1003.4742074236917,1008.1415293186856,166225
