Date,Close,High,Low,Open,Volume
,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
2010-01-04,135.1551513671875,137.9033576048343,134.59475086788441,137.9033576048343,831170
2010-01-05,139.21693420410156,139.7683732252174,135.6662305922159,136.46872794449357,1231990
2010-01-06,141.02365112304688,141.8037241700792,137.3743305129028,139.43211932023573,1882490
2010-01-07,138.876220703125,141.5751185651193,137.4864382551295,141.5751185651193,923100
2010-01-08,141.21644592285156,143.9108560481755,138.9838189684559,139.49938471952518,3298080
2010-01-11,141.19406127929688,142.96044516778366,140.31086933505347,142.1803718653348,1032970
2010-01-12,140.9340057373047,142.54796204373406,138.8000097648101,141.19403925199123,1534080
2010-01-13,138.78208923339844,141.0999121773332,137.038129648752,139.4276718309423,934880
2010-01-14,139.83114624023438,141.7589323927962,139.00175066771675,140.7726219257502,1520300
2010-01-15,136.7467041015625,140.54846659219533,136.28942215000757,139.42766542319853,1165560
2010-01-18,135.9711151123047,138.78656703247051,135.3927778924307,136.73773926222304,1561220
2010-01-19,133.23184204101562,136.91703596794488,132.0841430075748,136.91703596794488,852620
2010-01-20,132.1065673828125,133.94019602565203,131.42959925656587,132.70731502742373,1596560
2010-01-21,131.3444366455078,133.94021576055974,130.46124485301678,132.07520113392093,1417400
2010-01-22,128.3989715576172,130.01292788144175,125.52972347173687,130.01292788144175,3423490
2010-01-25,129.519775390625,130.55092063558854,125.52972611819884,129.519775390625,2196320
2010-01-27,127.4126968383789,129.55118078636212,125.78976506871538,128.75765839396354,2767580
2010-01-28,129.6721649169922,133.59496771512627,126.43529166086583,127.77129113922449,3399690
2010-01-29,132.07968139648438,136.73773744585023,127.32300798236545,127.32300798236545,3314050
2010-02-01,135.07891845703125,136.72874777331168,128.54241365420683,129.67666361322063,2688440
2010-02-02,135.7155303955078,137.90780968749075,133.16009905030865,136.11005447366566,2939510
2010-02-03,134.6261444091797,137.63437063353166,134.236107828045,135.9307584892308,1224590
2010-02-04,134.41990661621094,135.84108837924813,131.80620456600312,135.5720933887011,5378300
2010-02-05,132.15586853027344,134.46920311338408,130.55088774207994,133.5994605641725,3625520
2010-02-08,135.5496826171875,136.55840356883934,131.9048353894877,134.3168014540575,1833970
2010-02-09,138.29339599609375,139.0689952228033,134.04780120984037,136.11007781093775,1626630
2010-02-10,135.35243225097656,137.71956374178947,134.76513354060674,137.6343817595232,1390320
2010-02-11,136.32081604003906,137.5895570194881,135.39278933286872,136.1997607502699,841350
2010-02-15,137.0157012939453,138.0782186299598,135.03413245742303,136.18630567938783,790530
2010-02-16,138.48170471191406,140.14496968262085,136.9708533645296,137.19950116282072,1686250
2010-02-17,138.2396240234375,140.77263202254392,137.1053737458087,138.35170414447455,1427580
2010-02-18,138.5399627685547,139.78629291247097,137.46399656285726,139.78629291247097,491460
