Date,Close,High,Low,Open,Volume
,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS
2010-01-04,346.50457763671875,347.4443579392596,337.22941906549164,338.73441979018946,1574155
2010-01-05,357.9521789550781,359.42994651126656,347.3082119903056,347.98920800904426,1923480
2010-01-06,372.7706604003906,375.4197324621227,356.17478678367166,358.1905414436224,2747488
2010-01-07,364.2649841308594,374.26202960574784,363.01195264194354,372.777447099382,1489639
2010-01-08,375.5423278808594,378.1845848983642,363.67256266269766,366.512322264078,2285676
2010-01-11,383.0740966796875,386.09091322887184,369.23625722719856,376.1824103257474,1678443
2010-01-12,380.88128662109375,385.8185273382028,377.4082100564577,383.39416457697166,1396446
2010-01-13,385.6551513671875,389.6934491788959,376.04629438125164,379.31508090939406,1249942
2010-01-14,387.1056213378906,393.47973919326546,385.45761165867907,386.79234326385944,1144422
2010-01-15,387.8138427734375,391.42311319534315,384.76297771201746,386.13859975491556,1282113
2010-01-18,379.64874267578125,386.60171165641793,378.11648145314535,386.1250063691267,827306
2010-01-19,370.51654052734375,382.5838073264122,369.6653023066255,381.0855946559863,733031
2010-01-20,366.9549560546875,375.14735362326127,365.17075238800425,374.54808466117566,674834
2010-01-21,362.4058532714844,372.02833843805274,361.2005004401882,365.01406149199255,745986
2010-01-22,356.8149108886719,360.9281202387628,350.02536922702086,357.52314025946885,1150443
2010-01-25,357.27117919921875,361.60912460132005,351.40099950525,358.20414454324373,853184
2010-01-27,349.9232482910156,359.4299595216192,347.30822456188554,359.4299595216192,867396
2010-01-28,352.94683837890625,357.46865587831155,345.4694860121975,352.75615088960944,1350666
2010-01-29,354.0091857910156,359.54569567799825,344.74762984014524,359.54569567799825,872743
2010-02-01,362.4739990234375,365.0141106868886,349.4873959782536,354.1181743211192,946662
2010-02-02,355.4324951171875,369.78108941782585,351.3941708762042,365.0277207390743,785901
2010-02-03,365.8381652832031,367.4657570430524,355.76623246803297,355.76623246803297,873851
2010-02-04,358.90557861328125,368.9638795370154,354.5948666729378,365.89941101455236,840320
2010-02-05,350.8357849121094,355.18054546544755,349.35120226824927,352.5791250338226,501208
2010-02-08,348.3773498535156,353.0013128073179,345.4150267811534,350.04580481276923,769271
2010-02-09,364.816650390625,367.58831320952953,346.5931841997363,348.64980251140213,1163813
2010-02-10,367.9696350097656,372.50508293482636,360.6829696980486,365.69509596916384,1776685
2010-02-11,369.1613464355469,375.09283420401556,367.87426654805836,370.32583574167546,1789607
2010-02-15,366.3965759277344,374.48001361259577,363.12778938114354,368.4191458529152,906210
2010-02-16,370.700439453125,371.8104621457055,365.3409865565709,367.73811622587635,1452155
2010-02-17,374.0168762207031,377.13586542503265,371.9602849696914,373.1996863954039,1442006
2010-02-18,368.7527160644531,375.36519936993665,366.8186888101173,373.18601790459616,756193
2010-02-19,365.2796630859375,370.1896435083672,362.84169709967256,366.3760554971915,704068
2010-02-22,359.6886901855469,375.9100291381418,356.84211583605907,370.44843145036276,639864
2010-02-23,362.889404296875,364.9800439344075,357.66614539934136,359.5661244772381,662831
2010-02-24,360.9281921386719,364.3331727962664,359.17122158061164,361.60918827019077,559185
2010-02-25,362.3991394042969,368.41917097588174,354.26804948756535,361.6091828261449,1153846
2010-02-26,367.2545471191406,370.8706325035799,361.76571621405685,362.9710690298485,2116043
2010-03-02,370.07391357421875,372.91367316863784,365.01410857434695,369.1001116249307,2498388
2010-03-03,375.22222900390625,376.24370947741755,370.0466489227226,370.0466489227226,2150598
2010-03-04,380.0777587890625,381.2150148191665,371.9602736598113,375.9100557885722,1366563
2010-03-05,383.2307434082031,386.12496943455693,381.3579978288297,381.3579978288297,1067911
2010-03-08,384.4224548339844,386.80595403548654,383.1490051170749,384.0819703406637,1201816
2010-03-09,385.0353698730469,387.3303270394967,383.01964232721065,384.6267884640687,551868
2010-03-10,387.6844787597656,388.91706503350525,384.09562649706623,384.7629923113916,927188
2010-03-11,392.76470947265625,394.5693582563721,387.6844864408828,387.6844864408828,1008955
2010-03-12,393.7453308105469,397.0209048707994,392.2539332610206,393.61592514952883,1115758
2010-03-15,392.0496826171875,393.61596536788994,383.26483134499625,389.5299892848739,602632
2010-03-16,395.1346435546875,397.02099277119476,390.4834194841114,390.89202791595574,679876
2010-03-17,397.57257080078125,402.60514248959504,394.453608455228,395.6589614575208,1540429
2010-03-18,395.71343994140625,399.7449222631318,393.76578221845506,398.3829302600911,1243915
2010-03-19,396.8302917480469,406.9635050671709,393.88838676232245,406.9635050671709,580370
2010-03-22,393.8883972167969,400.9707452965892,390.75580464088733,394.97797472449696,588154
2010-03-23,388.5629577636719,397.6065930348435,387.21459595385403,393.6159474171536,682429
2010-03-25,387.337158203125,391.55935483070476,385.23970351355996,388.16797814777607,819679
2010-03-26,391.4504089355469,393.4661366399638,388.1679925650357,388.1679925650357,553553
2010-03-29,391.075927734375,394.5694506067922,389.284908687216,393.61603984478427,832938
2010-03-30,382.7268371582031,392.5263806605668,381.49422389046185,390.2109780940342,525997
2010-03-31,383.3805847167969,383.94583215688675,380.1322436569207,383.53722376865176,608996
2010-04-01,385.23968505859375,387.4869636048429,382.03899602334286,383.6189087769431,472394
2010-04-05,381.48748779296875,390.68776426136276,380.0369802866224,384.76308974265544,794080
2010-04-06,383.114990234375,385.1716083402414,380.6770240751648,382.7200120252784,891148
2010-04-07,393.7589416503906,396.6123311436578,382.7472308231244,383.4009934071588,2838420
2010-04-08,387.3439636230469,395.52273026069423,384.15008959194745,394.81450092372586,1617297
2010-04-09,392.8464660644531,395.229938716639,386.10460262928024,389.3938072803485,921303
2010-04-12,392.6694030761719,396.85752458762704,389.66618932688175,394.16077386484756,775810
2010-04-13,389.1622009277344,392.93492542625523,387.93640285245294,392.93492542625523,282016
2010-04-15,384.85833740234375,392.84644387089713,383.94581731369436,390.75577727388605,463205
2010-04-16,380.8200378417969,384.96729562191746,379.5329578410698,384.8583351856993,664510
2010-04-19,380.6634521484375,385.1716672588759,372.77751691596825,379.96885284012933,517630
2010-04-20,382.8357849121094,386.39737691035975,379.34226288095584,382.720009400205,609806
2010-04-21,384.912841796875,386.5336182386425,381.35803775009464,383.6734134261425,427852
2010-04-22,386.1999206542969,390.75578694348144,380.83365267818436,381.3580365784478,769517
2010-04-23,386.6766357421875,390.21099463308656,382.8902805749611,386.1250184523284,494617
2010-04-26,387.75262451171875,390.07481540452255,386.1250328946415,386.1250328946415,351509
2010-04-27,384.21820068359375,390.469755171407,383.4010108848313,386.80599082723063,267233
2010-04-28,381.7190246582031,383.40108318133315,378.6613437428624,383.40108318133315,505025
2010-04-29,377.0881652832031,384.62679957925235,374.2756392596243,381.76659494842204,744418
2010-04-30,371.715087890625,381.0855768320689,370.6118534696532,377.9530117064792,857688
2010-05-03,364.0947570800781,371.7151186223128,362.9711042711816,370.4620870810691,477735
2010-05-04,352.62677001953125,367.60186602081797,348.670172997327,364.51013736726026,733005
2010-05-05,352.0411376953125,355.20777862866225,345.4218649749049,350.71319410426923,1004412
2010-05-06,356.05218505859375,357.9317458448387,350.1683753902563,351.3941735606711,513327
2010-05-07,348.6361389160156,357.5912320939977,345.2652074374677,354.1181552580797,952028
2010-05-10,362.5896911621094,366.1444944326551,349.3511218246823,349.3511218246823,564797
2010-05-11,357.1894226074219,364.3330510534127,354.79910839794024,364.3330510534127,644400
2010-05-12,354.567626953125,360.2471189287911,352.75616308484575,356.8421389997251,342436
2010-05-13,358.23138427734375,359.55930083349716,355.4801400762912,355.4801400762912,315256
2010-05-14,359.171142578125,363.5159028677077,355.8887532597614,358.2041288228118,517442
2010-05-17,354.36328125,358.8850985477829,350.71314736491684,358.8850985477829,471558
2010-05-18,360.328857421875,362.8213173550475,348.9425858606124,354.1181662918288,495596
2010-05-19,350.8902282714844,360.9008772243495,349.4873727862954,359.5661186432208,304200
2010-05-20,343.6172180175781,356.978354131114,333.68829541264444,351.3941921013276,3647496
2010-05-21,334.09002685546875,340.36202627131775,327.09619489289645,340.22580553060874,2513695
2010-05-24,326.1837158203125,340.36206901328563,324.15433091774327,335.7448937682595,1644212
2010-05-25,315.8461608886719,325.51629855444315,304.5688500601646,325.51629855444315,8465598
2010-05-26,250.4431915283203,272.26231766298065,231.54555114442263,269.4021406601779,4796313
2010-05-27,255.00595092773438,257.1442692696059,247.21534677006167,251.9687156854749,1711592
2010-05-28,251.6486358642578,260.4130693740519,249.93252903706895,256.0547053942455,813813
2010-05-31,248.29127502441406,255.29192142542544,246.95651660902706,251.42386690753654,1038676
2010-06-01,243.21112060546875,252.51351471286094,242.570961121247,248.5637320420662,1359454
2010-06-02,241.95803833007812,247.47410275880088,240.9909976954767,243.79670851494237,692468
2010-06-03,243.73544311523438,247.0450927703029,240.39174500767285,243.79672494230843,836263
2010-06-04,241.4132537841797,243.9329470307864,240.8344031515484,243.11573029232633,461241
